"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
1,49,0.0016,-0.0003,100.0,518.67,642.29,1592.85,1406.74,14.62,21.61,553.64,2388.12,9047.48,1.30,47.54,521.54,2388.08,8131.23,8.4352,0.03,394,2388,100.00,38.85,23.1975
1,50,-0.0024,0.0001,100.0,518.67,642.62,1590.17,1412.49,14.62,21.61,552.57,2388.11,9054.14,1.30,47.68,521.54,2388.07,8133.81,8.4672,0.03,393,2388,100.00,38.71,23.3445
1,51,0.0016,0.0003,100.0,518.67,642.61,1588.68,1406.19,14.62,21.61,552.70,2388.11,9045.08,1.30,47.40,521.36,2388.12,8132.27,8.4294,0.03,393,2388,100.00,38.60,23.2918
1,52,0.0004,-0.0004,100.0,518.67,642.77,1588.89,1406.76,14.62,21.61,553.04,2388.11,9054.14,1.30,47.43,522.10,2388.11,8133.85,8.4344,0.03,392,2388,100.00,38.91,23.3043
1,53,-0.0034,-0.0001,100.0,518.67,642.53,1588.86,1409.88,14.62,21.61,553.24,2388.13,9046.64,1.30,47.60,521.25,2388.13,8126.83,8.4125,0.03,393,2388,100.00,38.72,23.3259
1,54,0.0006,0.0003,100.0,518.67,642.60,1596.47,1408.82,14.62,21.61,553.60,2388.12,9054.38,1.30,47.52,521.30,2388.12,8134.63,8.4334,0.03,393,2388,100.00,38.92,23.2866
1,55,-0.0070,-0.0000,100.0,518.67,642.77,1591.57,1409.51,14.62,21.61,554.42,2388.18,9051.92,1.30,47.63,521.23,2388.11,8132.55,8.4423,0.03,392,2388,100.00,39.00,23.2989
1,56,-0.0018,-0.0005,100.0,518.67,642.48,1594.76,1407.64,14.62,21.61,552.96,2388.12,9051.64,1.30,47.45,521.72,2388.11,8128.25,8.4621,0.03,392,2388,100.00,38.89,23.3532
1,57,-0.0031,-0.0000,100.0,518.67,642.30,1588.40,1409.37,14.62,21.61,553.88,2388.18,9058.79,1.30,47.69,521.32,2388.15,8127.92,8.4406,0.03,392,2388,100.00,38.76,23.2571
1,58,0.0003,-0.0002,100.0,518.67,642.21,1596.72,1416.17,14.62,21.61,553.24,2388.15,9055.83,1.30,47.60,521.08,2388.14,8129.73,8.4903,0.03,393,2388,100.00,38.86,23.3165
1,59,-0.0002,-0.0001,100.0,518.67,642.92,1589.09,1406.51,14.62,21.61,552.79,2388.10,9052.43,1.30,47.49,520.91,2388.12,8133.07,8.4042,0.03,394,2388,100.00,38.89,23.2791
1,60,-0.0010,0.0003,100.0,518.67,642.70,1586.17,1411.97,14.62,21.61,553.14,2388.15,9052.17,1.30,47.45,521.40,2388.07,8129.02,8.4746,0.03,394,2388,100.00,38.79,23.2657
1,61,0.0001,0.0002,100.0,518.67,642.26,1594.76,1408.88,14.62,21.61,553.74,2388.12,9049.64,1.30,47.59,521.19,2388.08,8135.70,8.4224,0.03,395,2388,100.00,38.85,23.2423
1,62,0.0008,0.0003,100.0,518.67,642.50,1594.72,1396.96,14.62,21.61,553.83,2388.15,9054.32,1.30,47.57,521.52,2388.11,8129.64,8.4120,0.03,393,2388,100.00,38.71,23.2947
1,63,-0.0004,0.0000,100.0,518.67,642.93,1588.79,1402.30,14.62,21.61,552.62,2388.18,9050.53,1.30,47.59,520.85,2388.13,8127.58,8.4595,0.03,393,2388,100.00,38.90,23.2126
1,64,-0.0014,-0.0004,100.0,518.67,643.09,1584.76,1410.91,14.62,21.61,554.30,2388.06,9057.67,1.30,47.43,521.04,2388.13,8128.41,8.4524,0.03,392,2388,100.00,38.99,23.1985
1,65,-0.0005,0.0001,100.0,518.67,642.86,1591.13,1403.62,14.62,21.61,552.99,2388.15,9057.11,1.30,47.37,520.79,2388.15,8132.10,8.4622,0.03,392,2388,100.00,38.62,23.2824
1,66,0.0043,0.0001,100.0,518.67,642.36,1593.86,1403.67,14.62,21.61,552.98,2388.06,9052.31,1.30,47.43,521.48,2388.16,8127.64,8.4539,0.03,393,2388,100.00,38.76,23.2206
1,67,-0.0017,0.0002,100.0,518.67,642.58,1588.38,1407.19,14.62,21.61,553.59,2388.12,9050.14,1.30,47.49,521.10,2388.09,8129.96,8.4270,0.03,394,2388,100.00,38.91,23.3668
1,68,-0.0017,-0.0005,100.0,518.67,642.61,1587.10,1402.64,14.62,21.61,553.24,2388.11,9052.55,1.30,47.66,521.82,2388.12,8123.90,8.5025,0.03,394,2388,100.00,38.80,23.1527
1,69,-0.0006,-0.0004,100.0,518.67,642.73,1593.78,1408.36,14.62,21.61,552.93,2388.13,9046.33,1.30,47.72,521.21,2388.10,8129.83,8.4246,0.03,393,2388,100.00,38.74,23.1786
1,70,0.0047,0.0003,100.0,518.67,642.80,1590.88,1403.08,14.62,21.61,553.58,2388.10,9053.71,1.30,47.50,521.28,2388.14,8133.05,8.4304,0.03,393,2388,100.00,38.75,23.2726
1,71,0.0011,-0.0003,100.0,518.67,642.20,1592.03,1411.56,14.62,21.61,553.39,2388.11,9056.75,1.30,47.43,521.48,2388.09,8128.52,8.4327,0.03,393,2388,100.00,38.75,23.2822
1,72,0.0020,-0.0001,100.0,518.67,643.25,1588.93,1398.30,14.62,21.61,553.10,2388.18,9054.33,1.30,47.48,520.83,2388.15,8134.98,8.4195,0.03,393,2388,100.00,38.71,23.2961
1,73,-0.0017,-0.0004,100.0,518.67,642.94,1582.79,1414.70,14.62,21.61,553.60,2388.14,9057.19,1.30,47.59,520.87,2388.11,8129.70,8.4571,0.03,393,2388,100.00,38.89,23.3894
1,74,0.0026,-0.0001,100.0,518.67,642.46,1588.15,1408.27,14.62,21.61,553.46,2388.16,9051.61,1.30,47.61,521.50,2388.14,8127.69,8.4202,0.03,395,2388,100.00,38.91,23.2759
1,75,0.0010,0.0005,100.0,518.67,642.91,1589.72,1410.16,14.62,21.61,553.70,2388.16,9051.31,1.30,47.54,521.43,2388.14,8131.96,8.4519,0.03,395,2388,100.00,38.84,23.3069
1,76,0.0010,-0.0005,100.0,518.67,642.27,1587.92,1400.94,14.62,21.61,552.57,2388.08,9050.24,1.30,47.67,521.16,2388.09,8133.83,8.4511,0.03,395,2388,100.00,38.72,23.1899
1,77,-0.0026,0.0004,100.0,518.67,642.52,1589.54,1417.26,14.62,21.61,552.92,2388.11,9053.65,1.30,47.68,521.46,2388.10,8133.66,8.4274,0.03,392,2388,100.00,38.75,23.2234
1,78,-0.0018,0.0001,100.0,518.67,642.58,1592.56,1410.40,14.62,21.61,553.29,2388.16,9046.23,1.30,47.58,521.31,2388.07,8131.09,8.4387,0.03,394,2388,100.00,38.98,23.3004
1,79,0.0002,-0.0003,100.0,518.67,642.66,1586.45,1412.77,14.62,21.61,553.18,2388.14,9052.76,1.30,47.70,521.32,2388.12,8126.75,8.4554,0.03,392,2388,100.00,38.96,23.2545
1,80,0.0018,0.0003,100.0,518.67,642.95,1595.20,1406.33,14.62,21.61,554.02,2388.12,9058.67,1.30,47.68,521.46,2388.08,8129.14,8.4259,0.03,394,2388,100.00,38.93,23.3744
1,81,-0.0013,-0.0000,100.0,518.67,642.20,1592.56,1402.49,14.62,21.61,553.49,2388.10,9052.17,1.30,47.70,520.99,2388.15,8130.23,8.4128,0.03,392,2388,100.00,38.86,23.1784
1,82,0.0052,-0.0004,100.0,518.67,642.62,1586.48,1404.24,14.62,21.61,553.22,2388.07,9047.31,1.30,47.45,521.18,2388.11,8124.06,8.4639,0.03,393,2388,100.00,38.66,23.3263
1,83,-0.0010,-0.0003,100.0,518.67,642.73,1592.66,1411.40,14.62,21.61,553.30,2388.14,9050.66,1.30,47.71,521.37,2388.17,8132.57,8.4333,0.03,393,2388,100.00,38.86,23.2346
1,84,0.0039,0.0001,100.0,518.67,642.72,1591.55,1409.58,14.62,21.61,553.13,2388.16,9053.21,1.30,47.59,521.23,2388.13,8134.98,8.4715,0.03,395,2388,100.00,38.78,23.2962
1,85,-0.0010,0.0005,100.0,518.67,642.75,1591.29,1407.71,14.62,21.61,552.91,2388.09,9056.05,1.30,47.58,521.01,2388.14,8133.36,8.4406,0.03,393,2388,100.00,38.78,23.3777
1,86,-0.0019,-0.0004,100.0,518.67,643.29,1592.97,1405.32,14.62,21.61,553.93,2388.18,9049.59,1.30,47.49,521.20,2388.11,8124.34,8.4363,0.03,393,2388,100.00,38.86,23.1870
1,87,-0.0005,-0.0001,100.0,518.67,643.26,1588.19,1416.54,14.62,21.61,553.58,2388.17,9047.11,1.30,47.76,521.15,2388.16,8126.81,8.4272,0.03,394,2388,100.00,38.66,23.2381
1,88,0.0006,-0.0004,100.0,518.67,642.35,1596.58,1416.47,14.62,21.61,552.97,2388.10,9060.26,1.30,47.62,521.32,2388.14,8134.53,8.4659,0.03,391,2388,100.00,38.78,23.2619
1,89,0.0001,-0.0002,100.0,518.67,642.24,1591.76,1410.42,14.62,21.61,552.83,2388.13,9052.14,1.30,47.60,520.92,2388.07,8130.17,8.4720,0.03,394,2388,100.00,38.73,23.2722
1,90,0.0007,-0.0001,100.0,518.67,642.57,1585.42,1408.64,14.62,21.61,553.03,2388.17,9047.19,1.30,47.56,521.36,2388.10,8136.19,8.5043,0.03,393,2388,100.00,38.77,23.3168
1,91,0.0025,0.0000,100.0,518.67,642.51,1591.60,1404.14,14.62,21.61,553.29,2388.14,9054.28,1.30,47.42,521.35,2388.15,8130.14,8.4529,0.03,395,2388,100.00,38.96,23.3187
1,92,-0.0048,-0.0003,100.0,518.67,642.28,1593.36,1416.24,14.62,21.61,553.08,2388.14,9049.29,1.30,47.41,520.72,2388.11,8128.32,8.4676,0.03,394,2388,100.00,38.97,23.2340
1,93,0.0007,0.0004,100.0,518.67,642.70,1593.29,1407.25,14.62,21.61,552.91,2388.16,9047.63,1.30,47.49,521.14,2388.16,8128.25,8.4262,0.03,395,2388,100.00,38.80,23.1903
1,94,0.0019,0.0002,100.0,518.67,642.68,1588.40,1413.49,14.62,21.61,552.83,2388.16,9056.80,1.30,47.64,521.23,2388.11,8131.83,8.4445,0.03,394,2388,100.00,38.75,23.3715
1,95,0.0014,-0.0002,100.0,518.67,642.95,1595.37,1408.57,14.62,21.61,553.01,2388.10,9049.88,1.30,47.61,521.00,2388.16,8129.84,8.4695,0.03,393,2388,100.00,38.78,23.1833
1,96,-0.0017,-0.0004,100.0,518.67,642.83,1588.76,1406.08,14.62,21.61,552.93,2388.15,9053.68,1.30,47.63,521.34,2388.18,8131.72,8.4491,0.03,394,2388,100.00,38.77,23.3385
1,97,-0.0073,-0.0003,100.0,518.67,642.86,1588.90,1408.72,14.62,21.61,553.11,2388.13,9050.39,1.30,47.45,521.29,2388.16,8128.39,8.4480,0.03,392,2388,100.00,38.82,23.2457
1,98,-0.0015,0.0002,100.0,518.67,642.46,1596.30,1409.74,14.62,21.61,552.66,2388.14,9050.88,1.30,47.53,521.47,2388.16,8129.69,8.4624,0.03,394,2388,100.00,38.99,23.2503
1,99,-0.0007,0.0003,100.0,518.67,642.71,1594.95,1409.94,14.62,21.61,553.54,2388.16,9055.60,1.30,47.50,521.42,2388.19,8129.59,8.4535,0.03,393,2388,100.00,38.94,23.2226
1,100,0.0007,0.0004,100.0,518.67,642.53,1600.07,1412.83,14.62,21.61,552.73,2388.11,9059.55,1.30,47.55,520.95,2388.11,8127.41,8.4299,0.03,394,2388,100.00,38.65,23.3360
1,101,0.0019,0.0000,100.0,518.67,642.44,1586.97,1408.99,14.62,21.61,553.01,2388.16,9050.94,1.30,47.58,520.70,2388.12,8123.97,8.4394,0.03,393,2388,100.00,38.73,23.1899
1,102,0.0001,-0.0000,100.0,518.67,643.39,1589.51,1409.89,14.62,21.61,553.13,2388.14,9053.06,1.30,47.61,521.04,2388.10,8130.48,8.4504,0.03,393,2388,100.00,38.76,23.1414
1,103,0.0011,-0.0000,100.0,518.67,642.80,1589.52,1411.25,14.62,21.61,553.70,2388.15,9058.64,1.30,47.53,521.29,2388.10,8131.79,8.4557,0.03,395,2388,100.00,38.87,23.1864
1,104,0.0004,-0.0005,100.0,518.67,642.91,1591.47,1409.80,14.62,21.61,553.16,2388.15,9055.53,1.30,47.78,521.50,2388.16,8133.14,8.4978,0.03,393,2388,100.00,38.87,23.2159
1,105,0.0028,-0.0004,100.0,518.67,642.73,1586.09,1405.36,14.62,21.61,552.60,2388.12,9050.59,1.30,47.59,521.17,2388.18,8126.27,8.4394,0.03,395,2388,100.00,38.76,23.3094
1,106,0.0024,0.0000,100.0,518.67,643.21,1589.98,1414.60,14.62,21.61,552.85,2388.11,9038.06,1.30,47.75,521.10,2388.10,8128.37,8.4485,0.03,393,2388,100.00,39.07,23.2566
1,107,0.0004,-0.0002,100.0,518.67,642.79,1589.16,1408.58,14.62,21.61,552.12,2388.08,9051.52,1.30,47.57,521.50,2388.13,8127.50,8.4386,0.03,392,2388,100.00,38.70,23.2520
1,108,0.0036,-0.0001,100.0,518.67,643.06,1593.72,1411.86,14.62,21.61,553.06,2388.11,9055.51,1.30,47.59,521.48,2388.13,8128.84,8.4509,0.03,393,2388,100.00,38.67,23.2485
1,109,-0.0001,0.0004,100.0,518.67,643.29,1593.51,1411.08,14.62,21.61,553.16,2388.10,9052.73,1.30,47.60,521.36,2388.14,8131.90,8.4593,0.03,394,2388,100.00,38.71,23.2187
1,110,-0.0008,-0.0000,100.0,518.67,642.60,1582.46,1409.54,14.62,21.61,553.10,2388.18,9046.74,1.30,47.59,521.37,2388.16,8125.34,8.4713,0.03,394,2388,100.00,38.88,23.2921
1,111,-0.0038,-0.0002,100.0,518.67,643.02,1589.99,1419.21,14.62,21.61,552.84,2388.16,9049.31,1.30,47.68,520.92,2388.13,8130.51,8.4788,0.03,393,2388,100.00,38.97,23.2875
1,112,0.0006,0.0004,100.0,518.67,643.35,1592.61,1416.75,14.62,21.61,552.77,2388.12,9057.80,1.30,47.66,520.65,2388.14,8122.26,8.4778,0.03,393,2388,100.00,38.61,23.3559
1,113,-0.0015,-0.0005,100.0,518.67,643.22,1595.38,1416.07,14.62,21.61,553.73,2388.12,9054.80,1.30,47.58,520.64,2388.17,8130.11,8.4495,0.03,394,2388,100.00,38.90,23.2923
1,114,-0.0033,0.0003,100.0,518.67,643.17,1592.08,1419.01,14.62,21.61,552.85,2388.21,9045.45,1.30,47.82,521.74,2388.14,8131.67,8.4324,0.03,393,2388,100.00,38.81,23.2768
1,115,0.0023,-0.0001,100.0,518.67,642.60,1592.38,1414.57,14.62,21.61,553.41,2388.14,9051.63,1.30,47.68,521.06,2388.17,8130.57,8.4732,0.03,393,2388,100.00,38.85,23.2683
1,116,0.0023,-0.0004,100.0,518.67,642.84,1592.18,1410.33,14.62,21.61,553.66,2388.13,9058.16,1.30,47.66,520.93,2388.21,8132.20,8.4621,0.03,393,2388,100.00,38.95,23.2440
1,117,0.0022,-0.0005,100.0,518.67,642.61,1592.16,1418.62,14.62,21.61,552.80,2388.15,9050.37,1.30,47.81,520.78,2388.13,8126.62,8.4657,0.03,395,2388,100.00,38.98,23.2925
1,118,-0.0019,0.0004,100.0,518.67,642.52,1596.46,1411.02,14.62,21.61,553.13,2388.13,9056.80,1.30,47.73,520.71,2388.14,8129.58,8.4522,0.03,394,2388,100.00,38.76,23.2100
1,119,0.0057,-0.0003,100.0,518.67,643.15,1589.86,1414.47,14.62,21.61,553.15,2388.19,9049.41,1.30,47.46,520.95,2388.18,8133.90,8.4591,0.03,393,2388,100.00,38.78,23.1870
1,120,-0.0049,-0.0004,100.0,518.67,642.84,1599.49,1416.64,14.62,21.61,552.31,2388.14,9050.54,1.30,47.88,521.03,2388.14,8129.51,8.4614,0.03,394,2388,100.00,38.69,23.1821
1,121,-0.0004,-0.0001,100.0,518.67,643.05,1595.36,1412.36,14.62,21.61,553.33,2388.18,9044.93,1.30,47.64,520.87,2388.15,8125.93,8.4892,0.03,392,2388,100.00,38.79,23.1749
1,122,0.0022,-0.0005,100.0,518.67,642.65,1597.83,1412.76,14.62,21.61,552.80,2388.15,9044.98,1.30,47.75,521.25,2388.20,8129.30,8.4979,0.03,393,2388,100.00,38.61,23.2513
1,123,-0.0057,0.0002,100.0,518.67,642.54,1596.49,1409.72,14.62,21.61,552.72,2388.20,9046.83,1.30,47.67,520.53,2388.16,8125.94,8.4677,0.03,394,2388,100.00,38.65,23.2330
1,124,-0.0011,0.0003,100.0,518.67,643.06,1590.49,1412.78,14.62,21.61,552.30,2388.13,9047.84,1.30,47.61,520.87,2388.16,8133.61,8.4551,0.03,395,2388,100.00,38.68,23.2353
1,125,0.0014,0.0002,100.0,518.67,643.24,1588.64,1412.60,14.62,21.61,553.10,2388.19,9048.12,1.30,47.62,520.13,2388.21,8128.02,8.4608,0.03,394,2388,100.00,38.56,23.2270
1,126,-0.0016,0.0004,100.0,518.67,642.88,1589.75,1418.89,14.62,21.61,552.59,2388.16,9049.26,1.30,47.88,520.83,2388.14,8131.46,8.4119,0.03,395,2388,100.00,38.93,23.2740
1,1,-0.0024,0.0000,100.0,518.67,642.63,1589.43,1399.93,14.62,21.61,553.10,2388.05,9048.52,1.30,47.44,521.78,2388.15,8131.61,8.4195,0.03,393,2388,100.00,38.88,23.3204
1,2,-0.0002,0.0005,100.0,518.67,642.36,1591.83,1406.26,14.62,21.61,553.61,2388.11,9047.34,1.30,47.40,521.70,2388.10,8132.51,8.4099,0.03,392,2388,100.00,38.95,23.3056
1,3,0.0021,0.0000,100.0,518.67,642.58,1590.84,1409.67,14.62,21.61,554.28,2388.08,9051.81,1.30,47.41,521.89,2388.07,8137.19,8.4253,0.03,391,2388,100.00,38.63,23.3811
1,4,-0.0005,-0.0001,100.0,518.67,642.59,1589.02,1402.18,14.62,21.61,553.57,2388.11,9049.72,1.30,47.56,521.20,2388.08,8128.10,8.4205,0.03,392,2388,100.00,38.94,23.3223
1,5,0.0003,0.0004,100.0,518.67,642.29,1584.92,1410.31,14.62,21.61,553.42,2388.07,9052.16,1.30,47.35,521.42,2388.11,8135.37,8.4306,0.03,391,2388,100.00,38.89,23.2932
1,6,0.0008,0.0001,100.0,518.67,642.29,1588.37,1410.51,14.62,21.61,552.76,2388.04,9052.35,1.30,47.32,521.43,2388.11,8128.33,8.4415,0.03,393,2388,100.00,38.97,23.4034
1,7,0.0032,-0.0003,100.0,518.67,642.10,1586.93,1411.36,14.62,21.61,553.78,2388.09,9052.59,1.30,47.33,521.70,2388.09,8134.09,8.4173,0.03,393,2388,100.00,38.73,23.3680
1,8,0.0009,-0.0002,100.0,518.67,642.65,1586.81,1410.31,14.62,21.61,553.90,2388.10,9048.97,1.30,47.59,521.75,2388.09,8136.40,8.4265,0.03,392,2388,100.00,38.89,23.2685
1,9,0.0005,-0.0004,100.0,518.67,643.05,1585.09,1408.07,14.62,21.61,553.71,2388.06,9056.65,1.30,47.31,521.54,2388.09,8134.33,8.4267,0.03,392,2388,100.00,38.62,23.3591
1,10,-0.0030,0.0003,100.0,518.67,642.55,1586.65,1411.38,14.62,21.61,554.13,2388.10,9052.12,1.30,47.44,522.37,2388.09,8135.74,8.4311,0.03,394,2388,100.00,38.87,23.3449
1,11,0.0004,0.0005,100.0,518.67,641.96,1585.37,1406.97,14.62,21.61,553.07,2388.08,9057.89,1.30,47.42,521.55,2388.12,8128.50,8.4367,0.03,393,2388,100.00,38.89,23.2939
1,12,-0.0018,0.0002,100.0,518.67,642.09,1594.56,1409.70,14.62,21.61,554.18,2388.08,9051.16,1.30,47.41,521.65,2388.13,8131.14,8.4731,0.03,392,2388,100.00,38.94,23.2587
1,13,-0.0020,-0.0003,100.0,518.67,642.29,1588.32,1409.92,14.62,21.61,553.54,2388.09,9050.63,1.30,47.20,521.66,2388.11,8134.18,8.4663,0.03,392,2388,100.00,38.74,23.1774
1,14,-0.0030,0.0004,100.0,518.67,642.22,1587.11,1400.63,14.62,21.61,553.81,2388.08,9052.24,1.30,47.54,521.43,2388.11,8130.31,8.4328,0.03,392,2388,100.00,38.62,23.3847
1,15,0.0012,-0.0001,100.0,518.67,641.84,1590.22,1404.72,14.62,21.61,553.61,2388.08,9060.56,1.30,47.70,521.75,2388.12,8134.68,8.4208,0.03,393,2388,100.00,38.68,23.3251
1,16,0.0000,0.0003,100.0,518.67,642.21,1587.79,1414.51,14.62,21.61,553.92,2388.14,9053.25,1.30,47.36,521.48,2388.14,8136.03,8.4347,0.03,392,2388,100.00,38.77,23.2351
1,17,-0.0031,-0.0003,100.0,518.67,642.87,1593.30,1402.81,14.62,21.61,553.48,2388.09,9049.24,1.30,47.66,521.63,2388.12,8131.01,8.4409,0.03,391,2388,100.00,38.78,23.2218
1,18,-0.0017,-0.0000,100.0,518.67,642.28,1581.83,1400.02,14.62,21.61,553.45,2388.04,9058.87,1.30,47.41,521.84,2388.08,8131.30,8.3925,0.03,392,2388,100.00,38.86,23.3380
1,19,-0.0005,0.0000,100.0,518.67,642.52,1589.28,1411.29,14.62,21.61,553.19,2388.05,9053.66,1.30,47.54,521.66,2388.11,8134.19,8.4298,0.03,393,2388,100.00,38.93,23.2945
1,20,-0.0007,0.0002,100.0,518.67,642.36,1589.97,1406.34,14.62,21.61,553.61,2388.12,9045.12,1.30,47.49,521.88,2388.12,8130.07,8.4511,0.03,392,2388,100.00,38.85,23.2911
1,21,0.0051,0.0002,100.0,518.67,642.30,1587.33,1404.82,14.62,21.61,553.47,2388.07,9048.90,1.30,47.59,521.69,2388.09,8135.09,8.4272,0.03,393,2388,100.00,38.95,23.4119
1,22,0.0047,-0.0003,100.0,518.67,642.44,1588.40,1403.71,14.62,21.61,554.10,2388.07,9051.51,1.30,47.52,521.61,2388.06,8127.23,8.4074,0.03,393,2388,100.00,38.94,23.3281
1,23,0.0004,-0.0002,100.0,518.67,642.75,1595.32,1411.22,14.62,21.61,553.25,2388.06,9048.96,1.30,47.47,521.04,2388.10,8133.89,8.4035,0.03,393,2388,100.00,38.75,23.3945
1,24,-0.0034,0.0001,100.0,518.67,642.31,1586.23,1398.85,14.62,21.61,553.43,2388.08,9054.46,1.30,47.49,521.82,2388.14,8126.90,8.4731,0.03,392,2388,100.00,38.83,23.2984
1,25,0.0015,0.0005,100.0,518.67,641.77,1596.06,1396.85,14.62,21.61,553.89,2388.09,9047.64,1.30,47.42,521.94,2388.10,8125.70,8.4512,0.03,392,2388,100.00,38.83,23.2356
1,26,-0.0036,-0.0001,100.0,518.67,642.92,1589.57,1405.38,14.62,21.61,553.98,2388.10,9054.63,1.30,47.52,521.20,2388.15,8133.70,8.4061,0.03,392,2388,100.00,39.01,23.4108
1,27,0.0013,0.0005,100.0,518.67,642.60,1587.17,1394.09,14.62,21.61,553.69,2388.08,9062.95,1.30,47.48,521.97,2388.09,8133.20,8.4005,0.03,393,2388,100.00,38.97,23.3266
1,28,-0.0041,-0.0001,100.0,518.67,642.23,1585.41,1405.10,14.62,21.61,553.98,2388.08,9050.40,1.30,47.42,521.78,2388.12,8132.72,8.4232,0.03,394,2388,100.00,38.82,23.2559
1,29,0.0025,-0.0002,100.0,518.67,643.18,1588.03,1401.49,14.62,21.61,553.10,2388.10,9052.60,1.30,47.53,521.93,2388.07,8131.01,8.4533,0.03,393,2388,100.00,38.98,23.2714
1,30,0.0001,-0.0004,100.0,518.67,642.79,1596.08,1403.26,14.62,21.61,553.74,2388.11,9054.69,1.30,47.55,521.50,2388.08,8133.48,8.4288,0.03,392,2388,100.00,38.84,23.3403
1,31,0.0005,-0.0004,100.0,518.67,642.12,1583.81,1406.76,14.62,21.61,553.16,2388.08,9053.38,1.30,47.42,522.04,2388.10,8130.71,8.4373,0.03,392,2388,100.00,39.01,23.2276
1,32,0.0013,0.0001,100.0,518.67,642.31,1590.49,1404.87,14.62,21.61,553.07,2388.11,9060.16,1.30,47.55,521.27,2388.09,8136.21,8.4347,0.03,393,2388,100.00,38.82,23.1465
1,33,0.0035,0.0005,100.0,518.67,642.99,1589.11,1408.71,14.62,21.61,554.25,2388.02,9049.72,1.30,47.45,521.34,2388.07,8130.55,8.4324,0.03,391,2388,100.00,38.81,23.3471
1,34,-0.0033,-0.0004,100.0,518.67,642.67,1590.25,1407.98,14.62,21.61,554.39,2388.11,9053.57,1.30,47.44,521.42,2388.10,8131.68,8.4497,0.03,392,2388,100.00,38.87,23.2793
1,35,0.0029,0.0003,100.0,518.67,642.74,1586.87,1406.68,14.62,21.61,553.31,2388.08,9054.06,1.30,47.55,521.79,2388.11,8134.54,8.4424,0.03,393,2388,100.00,38.90,23.3058
1,36,0.0030,0.0002,100.0,518.67,642.39,1575.35,1408.04,14.62,21.61,553.70,2388.05,9050.39,1.30,47.34,521.42,2388.09,8133.06,8.4154,0.03,394,2388,100.00,38.89,23.3727
1,37,-0.0016,-0.0000,100.0,518.67,642.34,1594.54,1411.48,14.62,21.61,553.10,2388.08,9051.53,1.30,47.50,521.68,2388.10,8134.99,8.4195,0.03,393,2388,100.00,38.85,23.2928
1,38,-0.0002,-0.0003,100.0,518.67,642.91,1589.07,1407.85,14.62,21.61,553.51,2388.02,9051.88,1.30,47.41,521.25,2388.14,8132.53,8.4293,0.03,390,2388,100.00,38.72,23.1986
1,39,-0.0000,-0.0002,100.0,518.67,642.26,1591.71,1402.97,14.62,21.61,554.01,2388.14,9053.59,1.30,47.63,522.19,2388.07,8134.28,8.4190,0.03,391,2388,100.00,38.72,23.3809
1,40,-0.0012,-0.0003,100.0,518.67,642.62,1591.44,1403.57,14.62,21.61,553.97,2388.16,9050.64,1.30,47.45,520.91,2388.08,8131.49,8.4201,0.03,393,2388,100.00,38.99,23.3558
1,41,-0.0012,0.0002,100.0,518.67,642.48,1582.22,1408.36,14.62,21.61,553.33,2388.02,9056.49,1.30,47.57,521.46,2388.08,8134.02,8.4146,0.03,393,2388,100.00,38.80,23.2161
1,42,0.0009,-0.0001,100.0,518.67,642.56,1591.08,1410.23,14.62,21.61,553.99,2388.10,9048.41,1.30,47.34,521.78,2388.05,8130.87,8.4460,0.03,392,2388,100.00,38.91,23.3014
1,43,-0.0010,-0.0002,100.0,518.67,642.64,1589.85,1413.24,14.62,21.61,553.12,2388.13,9050.58,1.30,47.56,521.73,2388.09,8137.91,8.4401,0.03,392,2388,100.00,38.99,23.3934
1,44,0.0025,-0.0003,100.0,518.67,643.08,1583.40,1410.64,14.62,21.61,553.41,2388.11,9051.50,1.30,47.46,521.49,2388.08,8131.97,8.4321,0.03,393,2388,100.00,38.88,23.3138
1,45,-0.0032,0.0004,100.0,518.67,642.60,1588.56,1401.74,14.62,21.61,553.94,2388.13,9057.42,1.30,47.42,521.73,2388.12,8132.55,8.4473,0.03,393,2388,100.00,38.72,23.3552
1,46,0.0017,0.0004,100.0,518.67,642.66,1588.99,1415.92,14.62,21.61,553.82,2388.14,9047.58,1.30,47.52,521.65,2388.12,8133.12,8.4265,0.03,394,2388,100.00,38.83,23.3179
1,47,-0.0001,0.0005,100.0,518.67,642.62,1584.98,1417.65,14.62,21.61,553.24,2388.13,9050.62,1.30,47.52,521.14,2388.10,8128.93,8.4297,0.03,394,2388,100.00,39.01,23.2522
1,48,0.0014,-0.0002,100.0,518.67,642.36,1588.73,1404.99,14.62,21.61,554.54,2388.10,9056.27,1.30,47.37,521.36,2388.08,8134.21,8.4517,0.03,394,2388,100.00,38.90,23.2818
1,49,-0.0017,0.0003,100.0,518.67,642.12,1587.95,1403.75,14.62,21.61,553.84,2388.09,9056.47,1.30,47.31,521.78,2388.14,8131.43,8.4194,0.03,393,2388,100.00,38.88,23.2881
1,50,0.0019,0.0005,100.0,518.67,642.06,1592.43,1408.98,14.62,21.61,553.48,2388.07,9058.91,1.30,47.53,520.95,2388.08,8136.56,8.4371,0.03,393,2388,100.00,38.92,23.3383
